id;start_time;end_time;unpaid_break;billable_rate;appointed_by
669dec9e-19f4-40d2-b133-868772527d0e;2023-01-25T08:30:00Z;2023-01-25T13:15:00Z;30;170;e7e9cd54-87b5-4cbb-b7de-11cbe343e2ab
1ad37cf4-004c-4dc1-88a8-cabebe69c424;2023-02-02T08:30:00Z;2023-02-02T16:30:00Z;30;175;f758a6bb-e037-467d-b6ac-01954692f74f
f8dd3048-b69a-4a0e-924b-a32b8818e198;2023-02-01T07:30:00Z;2023-02-01T10:30:00Z;0;175;861e24fd-42ff-4c9a-83f0-02b242da4aba
066bdd03-4a80-4dfb-8fdd-8d9bbaa41188;2023-03-21T08:00:00Z;2023-03-21T10:15:00Z;0;175;787e2af9-0b5e-4962-865f-37a392313ea7
d383656e-6c5a-4619-b889-44e97301e010;2023-02-05T09:30:00Z;2023-02-05T17:00:00Z;30;175;be8faf77-7a2b-4518-9c45-7737eeae3698
5aaf227d-5639-4745-9b82-d1bc687c654c;2023-01-23T10:00:00Z;2023-01-23T12:15:00Z;0;170;62119378-42b8-4120-b831-2f7de8822f10
06f5106f-d5ec-4c1d-8ee0-a86ccc6e6575;2023-03-01T07:00:00Z;2023-03-01T09:15:00Z;0;185;5bf4d606-db31-433c-9454-9bd7f11046b6
d03e31d0-43ad-444b-aea5-944f114ee93c;2023-01-22T09:00:00Z;2023-01-22T17:00:00Z;30;175;b075bfdb-7c59-4357-b418-fecf53a7a95c
8b474587-dc29-4a89-ae9d-b5950666e28c;2023-02-23T08:30:00Z;2023-02-23T16:45:00Z;30;175;724ece7f-914f-4c44-ba46-42594e6b1452
560bd32d-24f6-453f-b857-89b9ababf7fb;2023-01-07T07:30:00Z;2023-01-07T15:15:00Z;30;175;c99c2b39-1449-4797-8876-4da8cb2bbb1d
afa942db-7af2-4662-aa6a-f9bf92775bea;2023-01-08T10:00:00Z;2023-01-08T16:00:00Z;30;180;e599dcb9-15c2-42a9-b7a1-2f66e2210cd1
ba7bd7c7-154f-4684-854f-e91361e92f38;2023-03-03T08:30:00Z;2023-03-03T17:15:00Z;30;170;3251027d-e282-4a32-8bde-8050c27fa8fc
b89450b3-2d8c-4a9f-8107-1ebd0b986eb9;2023-03-15T07:30:00Z;2023-03-15T12:15:00Z;30;180;dd03c807-5ac5-43ab-9ddd-557b78d85d49
784408ca-d87a-4e05-bff3-db7499a1f3f1;2023-01-17T09:00:00Z;2023-01-17T13:30:00Z;30;170;ae74d3cf-cbfc-4d7f-89fa-d1c0926c004d
d05ee0c6-c1e3-4433-85f7-f535c41b0954;2023-03-31T10:00:00Z;2023-03-31T14:30:00Z;30;185;b084a0c8-bcf9-4840-94dd-cd48beba3ee6
02dd1e7b-6e8c-4c4b-a597-e852e4a7adc1;2023-02-16T08:30:00Z;2023-02-16T09:30:00Z;0;175;b82069eb-cc40-418b-a846-2be68f9264a0
ea0d88d6-77f5-4c2a-8067-05a22411fe36;2023-03-05T09:00:00Z;2023-03-05T13:15:00Z;30;180;b114b41f-3986-491b-b127-0a2ff982b4d4
ef248ac2-ec38-47f0-b80c-27dbc14dc9f4;2023-01-19T10:30:00Z;2023-01-19T19:00:00Z;30;185;0440e1e8-7d60-4cae-bdbd-3eaff8d97e69
c2c63414-1281-46cc-ad91-d90a3e483e92;2023-01-22T09:00:00Z;2023-01-22T16:00:00Z;30;170;a15c6f70-86dd-4cb0-a415-55175e014db3
383e09a8-fa86-4ab8-8666-b81ab5e62a35;2023-01-30T07:00:00Z;2023-01-30T11:15:00Z;30;180;
84dc7fd7-cbf9-4375-b755-112316e6b0b5;2023-02-25T08:00:00Z;2023-02-25T16:15:00Z;30;170;6be7d17f-b5c4-40f1-a206-f68cc3f60b3e
3cf8700f-d6cf-49df-86d8-83398593a1fa;2023-03-22T10:30:00Z;2023-03-22T20:00:00Z;30;180;9441b6f9-c066-4be6-9b23-dd82c9398366
7ffcc806-5438-4dcd-9164-c85bf5b996c0;2023-02-15T07:30:00Z;2023-02-15T16:30:00Z;30;170;
bb78263b-852a-4502-8395-534011b1c17b;2023-02-20T08:00:00Z;2023-02-20T11:45:00Z;0;170;197a0993-ee69-4ee0-bc4a-1298a0653e64
9ff39c97-8644-4a1b-976c-a9f72a7adce5;2023-02-02T09:30:00Z;2023-02-02T16:30:00Z;30;180;f13d9712-2b9f-459a-a559-807d6935b4ed
bc31e5e3-4523-4f5e-add3-5063658a6625;2023-01-28T10:30:00Z;2023-01-28T12:15:00Z;0;175;a2263954-f435-4618-ab54-f27352a46099
1302dfe0-e346-4221-b13b-1bea862860f8;2023-01-16T09:00:00Z;2023-01-16T11:15:00Z;0;180;0f343046-9d4c-4bfe-80de-5f9a9dd9d80d
72f5f189-7e5c-4eba-ba69-a84fdf9295e1;2023-01-22T07:30:00Z;2023-01-22T13:30:00Z;30;170;c9f8a658-9ed1-4159-a7f0-28c0370297e1
c47c67ea-c192-49ed-829f-ecc4f5544596;2023-03-25T07:00:00Z;2023-03-25T13:30:00Z;30;170;708d67be-899a-4a6e-97ec-30a04d4233a1
7f118b22-49e2-4aa8-baf7-e108d037d2f2;2023-02-27T07:00:00Z;2023-02-27T13:15:00Z;30;170;20b7ba28-4401-4b88-8cc9-4e540c049ab5
cc8deff6-e128-40f5-9830-761708f853e1;2023-03-13T09:00:00Z;2023-03-13T18:00:00Z;30;170;b541a7a9-a36a-47c3-9509-adbbbff6557f
a0253b0b-39fe-404c-a5e1-8c093a71110d;2023-02-19T08:30:00Z;2023-02-19T15:00:00Z;30;180;a0f6f556-af41-4dcb-b9b7-ce572b8080d0
b9cacb3a-ffe5-48b0-88f6-d52f17e0144a;2023-01-01T08:00:00Z;2023-01-01T15:15:00Z;30;180;02b6a0af-a8af-4534-b343-d380ae3dfab1
059df5e7-5f60-49c4-97a7-ecbd57a9c429;2023-03-13T08:30:00Z;2023-03-13T09:30:00Z;0;170;f752f9c8-b52f-4a86-9890-cb5134d583f5
95166b74-5e6a-404d-9e1e-b512152a9335;2023-02-25T10:30:00Z;2023-02-25T17:30:00Z;30;185;c439da65-11e4-42d9-ab9f-89e07f9a30d9
b744fe7d-bef4-4b0a-81be-6bb09467e579;2023-01-28T07:00:00Z;2023-01-28T12:45:00Z;30;180;839d6f17-05b7-4dee-acd1-aaaeae282028
8528e0c9-8e30-436c-ba0a-d9a6e68e1844;2023-04-08T10:30:00Z;2023-04-08T19:45:00Z;30;170;016e5539-3ac6-4bbc-8add-41aac595abb3
e2ad2594-26bc-4b20-9dcb-e6cc64b51e81;2023-02-20T10:00:00Z;2023-02-20T14:45:00Z;30;185;4e799d5c-648b-410c-94af-0c6448db5dcf
e080163b-40c5-43b5-a338-efa7964eee89;2023-04-09T09:00:00Z;2023-04-09T12:00:00Z;0;185;c39baea0-6405-4a96-8b5f-00c38d86ef6f
676c5c02-1c4d-4d5d-bf31-ab7a96eeeb21;2023-01-15T09:30:00Z;2023-01-15T15:30:00Z;30;185;
c96747a9-ff28-4ed6-b99c-28bff6821173;2023-01-22T09:30:00Z;2023-01-22T10:30:00Z;0;170;533993e0-4e01-4207-9c54-689db0c60f49
fedfa475-a54e-4ef3-84b0-72ca4a0b120c;2023-02-24T10:00:00Z;2023-02-24T11:15:00Z;0;185;3ca8b854-f3c6-4c56-ad41-714258a844c8
aba187ed-0ce9-4ac2-a18a-3bcf81ded53b;2023-03-16T07:00:00Z;2023-03-16T08:00:00Z;0;170;
62af0222-b799-48c8-a664-7f100c9597cc;2023-02-12T09:00:00Z;2023-02-12T17:30:00Z;30;170;5cb8de52-4722-4863-865b-966923f1ee46
c7227237-d3ca-418f-a58a-7c450257cd3c;2023-03-28T07:30:00Z;2023-03-28T14:45:00Z;30;185;bf394a43-e579-460e-975e-c4cf0cdde719
179746f1-132c-435b-aefb-3fc1f7cd45c9;2023-01-24T10:00:00Z;2023-01-24T19:00:00Z;30;170;a80bff82-28f3-4a89-b6a4-ed1b8fe3967f
87914f89-4358-49a5-847d-1c2dc1061c23;2023-02-06T07:00:00Z;2023-02-06T15:30:00Z;30;185;afa8f4af-be77-4079-9ddb-48b3531212d3
375a6864-f143-441d-a1bc-e59433fddf72;2023-04-06T07:30:00Z;2023-04-06T08:30:00Z;0;175;
8354a096-dee5-43b4-ad3d-c7d046af4165;2023-01-27T08:30:00Z;2023-01-27T12:30:00Z;0;180;8f570b28-2adc-48cf-9a4c-d901f6d8d08f
9de4b823-8712-4fa2-bfaa-ce6ffa3c019f;2023-04-07T08:00:00Z;2023-04-07T17:15:00Z;30;170;f5612e00-2b3e-487b-a6ed-d5ae3fefb842
6883e7c0-0203-475a-a001-53b9f5f95df2;2023-02-26T08:30:00Z;2023-02-26T11:00:00Z;0;175;c3fb3c43-c857-4e44-b427-eea346311a38
5de091b7-42ea-4116-ba73-b731bd8146b0;2023-03-04T07:30:00Z;2023-03-04T16:00:00Z;30;175;937cbac1-956a-48d4-943c-393415b13f10
3116ba6b-7818-4b92-8aed-ecf5fe8d65c2;2023-01-11T08:00:00Z;2023-01-11T14:00:00Z;30;185;62ab3111-d3fa-42c6-9806-5680dc95485f
d5cd1b34-c576-4bf4-97ae-8780131dae94;2023-02-04T08:00:00Z;2023-02-04T09:00:00Z;0;180;bdee215b-2ca0-4f5f-9319-a6695ec0caf4
b341fe6c-de5a-4f1f-96ce-1e9387b408cc;2023-01-20T09:30:00Z;2023-01-20T13:15:00Z;0;170;c5d140ce-633c-452d-84a3-0bdcf41ec4d1
9ac196ed-22e4-48f4-b984-7c434da77a75;2023-03-14T10:00:00Z;2023-03-14T11:00:00Z;0;175;5c674f29-cfe4-434d-94ba-e0128a0e6d9e
01b396e3-88db-47c4-9ca0-88ac84489476;2023-03-22T10:30:00Z;2023-03-22T11:30:00Z;0;180;60de8e12-e6f8-4106-a189-69de52421155
000bd3e2-a502-4189-a55f-e065a3663d3e;2023-01-04T10:30:00Z;2023-01-04T14:45:00Z;30;180;51961a1a-d6be-41a2-bd8b-1d734ef126a7
ddabb609-f014-4e23-9fc9-f38aaa523805;2023-01-02T09:30:00Z;2023-01-02T15:45:00Z;30;180;cd137438-3044-4d80-b42c-f3a68204b52a
daf8d77a-0d84-4da3-9c3d-4de94d3257b6;2023-02-02T10:30:00Z;2023-02-02T12:30:00Z;0;180;76626b60-f640-48d0-93f3-a09b63d05107
996c180e-91ff-49be-9936-5c595f87acd2;2023-04-07T07:30:00Z;2023-04-07T10:15:00Z;0;185;405e5d1d-35e7-4ffe-9a99-0c7edb0cf71a
eb9220a1-86c9-4e24-9f35-105bc3a2ecae;2023-03-28T09:00:00Z;2023-03-28T15:15:00Z;30;170;74a4f240-2aeb-4898-b2bc-e0b5b33bd0bd
aba54d2f-d29f-4dd7-8644-cfac8264ae3f;2023-01-07T09:00:00Z;2023-01-07T10:45:00Z;0;170;38f5e6cf-07bb-4e7e-a58b-cf709cd949a8
3bad309d-128d-4e11-9356-b6827cdaea2c;2023-03-11T10:00:00Z;2023-03-11T16:30:00Z;30;185;ac5e4a7c-e11e-47d9-80d5-0359c6ea2728
8d5066ec-0eed-49d8-8922-eb58d1d3c60c;2023-04-08T08:00:00Z;2023-04-08T10:45:00Z;0;170;1a8edc3d-fe85-415b-ae28-edb98630131e
63c77be9-7afd-4318-8007-b70f4e9b1dc0;2023-04-01T07:30:00Z;2023-04-01T14:45:00Z;30;175;6ab0b892-55cb-4bbd-b7ab-282e3e2320aa
e8df178e-25a2-4fa9-a832-d5c58a770f96;2023-01-01T08:30:00Z;2023-01-01T12:00:00Z;0;170;e515aa97-9ef8-43fa-8d76-07cb7ef49985
1e7ab5b3-7dc8-4c7b-9b2e-2d605318b51a;2023-02-25T10:00:00Z;2023-02-25T11:45:00Z;0;180;201e6b6a-3ceb-4403-9b06-f517fddc5bc9
ec06cd94-4a17-43d8-ab19-c617eba41503;2023-02-04T09:00:00Z;2023-02-04T17:45:00Z;30;170;53e2ecf0-dc0b-4a77-ba47-f51d4ec10c02
2f71017e-2299-4fa0-8703-263eef28f3b1;2023-01-14T08:30:00Z;2023-01-14T14:45:00Z;30;185;36a0e5e4-9046-41ca-a89f-e932c2e2538b
5b9e3b33-2364-4d27-9de6-b9a871feb04b;2023-01-12T07:30:00Z;2023-01-12T13:45:00Z;30;170;9130b98c-bc2f-42cd-a6fb-72b5c6eac94c
b3f481db-d44b-45c6-a4fb-c3dbd96a4e78;2023-03-19T10:00:00Z;2023-03-19T18:30:00Z;30;175;69ecef67-a82e-4c61-8156-9fbb5f8c910f
abc03549-5956-4401-985c-74277034e49b;2023-01-13T10:30:00Z;2023-01-13T16:30:00Z;30;170;382dbbda-2f3b-406a-b33f-c5108da7a1e1
c03cc60f-a895-4f84-afee-033b459d49e9;2023-02-23T07:30:00Z;2023-02-23T10:15:00Z;0;170;603ef186-cc10-4491-a464-45d660fded58
df4e2465-7546-468a-a01b-207f7c844066;2023-01-20T08:00:00Z;2023-01-20T14:45:00Z;30;170;
2dee40bf-c73c-4536-85eb-bdde131823ee;2023-03-19T08:00:00Z;2023-03-19T11:45:00Z;0;170;8ed85146-fc68-448b-a81e-19ae2d037a32
2ee64f86-ec5f-42c3-aace-6e7668548a23;2023-01-02T10:30:00Z;2023-01-02T12:45:00Z;0;175;51cbf428-0aa3-48b5-96e9-9a55497827f1
b474dff6-da6a-4b66-b483-790ce30d133d;2023-01-28T10:30:00Z;2023-01-28T15:30:00Z;30;170;56bda69a-e8c0-4073-b819-ed5fa26c628f
24e256cf-523a-480d-8785-65474bbd76a2;2023-02-03T08:00:00Z;2023-02-03T14:45:00Z;30;175;2c80b6d2-a51d-48de-af27-7671c98e1b67
adf8a4e5-d226-4aab-81ce-a8437d9aadbe;2023-02-24T09:00:00Z;2023-02-24T16:00:00Z;30;170;a5b72593-1bb7-4592-a886-da547da4a59b
de2118c2-9cf9-4244-99fe-310b50962043;2023-03-08T08:00:00Z;2023-03-08T13:45:00Z;30;180;9f31ea3c-f34d-4931-8b1f-d7b5f25101e0
173db44c-15d2-4793-8aa5-59df92c0be78;2023-03-09T08:00:00Z;2023-03-09T09:45:00Z;0;170;71c7aa3d-d621-4e94-b2b0-1dc824958570
33cdb182-de1f-4f92-bdbd-8a078c35161c;2023-04-03T09:00:00Z;2023-04-03T11:15:00Z;0;180;197a0993-ee69-4ee0-bc4a-1298a0653e64
e69b0586-952e-4f4d-98b6-62bc8dffa72b;2023-03-11T08:00:00Z;2023-03-11T13:00:00Z;30;175;6b9e4c3d-6d75-4bf0-9262-999b9faf14b9
a866e33d-98fb-415f-ba47-9608649ccf73;2023-01-03T08:00:00Z;2023-01-03T14:00:00Z;30;170;9c9f5c30-8a07-4ae9-8b7f-5b51e3743af4
822f64f0-f04e-43e5-90a5-f6cf4e8cbe96;2023-02-23T09:30:00Z;2023-02-23T10:30:00Z;0;170;9c9f5c30-8a07-4ae9-8b7f-5b51e3743af4
5da5786e-005e-4efa-ab01-ee5fa8a3fe7b;2023-01-30T09:00:00Z;2023-01-30T15:00:00Z;30;175;eea94ea1-d8f5-44a4-b57e-1271b7553571
fd6016a0-4823-4c9e-a82d-1765f68d616c;2023-02-13T08:30:00Z;2023-02-13T10:15:00Z;0;170;74338615-866c-4fd7-91af-7587db7b73f3
82841c34-e1fb-4a15-98b5-724a42f2f323;2023-02-01T09:30:00Z;2023-02-01T13:30:00Z;0;170;88803f9a-3153-45d8-824f-b679fd0521b7
3b7c8c73-b11b-4e92-9487-935fafa2c774;2023-02-08T09:00:00Z;2023-02-08T15:15:00Z;30;175;cdd4a3db-754f-4376-b19b-6d45dc39ebd1
25cc8d84-6595-464e-a0b1-2f7ac5ca5219;2023-02-22T09:30:00Z;2023-02-22T17:00:00Z;30;170;1c7a6adc-3b2a-45ae-b801-b990efc1f9b8
f6822a77-3b7b-4b7d-898e-795f07004710;2023-01-18T09:30:00Z;2023-01-18T15:30:00Z;30;175;355ce6ef-e0b2-45e7-b846-b5a906d9bc3f
3cc97796-5f72-49f5-97ce-8caf39a8be93;2023-01-14T09:00:00Z;2023-01-14T17:00:00Z;30;170;ae762be6-5e0a-43bf-be45-6e380ebfbfbe
e8a5cd6a-0576-4380-8049-f9aa90add712;2023-04-09T08:00:00Z;2023-04-09T14:45:00Z;30;185;bb65a32e-2182-4654-a1ec-915474b60865
39a2d694-480d-46d2-b943-81eabe6c8aac;2023-01-16T08:00:00Z;2023-01-16T15:30:00Z;30;170;5f5b4996-e367-4891-a15e-01d23828b0a2
9eb9850d-ef3a-4d2a-a658-7d201e9414b5;2023-01-14T10:30:00Z;2023-01-14T14:45:00Z;30;180;240e7c86-7c92-4b95-87a7-8605cf6270fd
b91e644f-4de2-4698-9261-c5aa827150d8;2023-03-05T07:00:00Z;2023-03-05T15:45:00Z;30;175;6b9e4c3d-6d75-4bf0-9262-999b9faf14b9
2e925650-6117-4631-9d99-4f863360627f;2023-01-01T10:30:00Z;2023-01-01T13:00:00Z;0;175;4c930ee3-fdd3-4ce0-a11c-bd5bc066a255
f6fb3b21-f6ec-466b-ad37-939ae606710f;2023-02-09T08:30:00Z;2023-02-09T17:45:00Z;30;185;87f82189-3dc1-4627-80d2-a46841ccfc90
4f413da2-2d1e-4a57-b855-6507d6faf2a9;2023-01-12T07:00:00Z;2023-01-12T09:30:00Z;0;185;aecfd10f-e3b7-4c18-9655-a4e06b84e625
d587fa98-6b8b-4a35-9515-56189f16530e;2023-02-08T09:30:00Z;2023-02-08T13:45:00Z;30;175;362e671c-bfcc-47bb-ae01-405ad1beba91
77c83e61-a722-4ad5-b773-92470f95f4d7;2023-01-08T07:30:00Z;2023-01-08T09:15:00Z;0;175;68b009df-dd01-4e9a-b4f2-1768e3d296ab
d227583e-7a78-4ae7-8b1a-cd2574bcc180;2023-01-19T07:30:00Z;2023-01-19T08:30:00Z;0;185;feb8d50f-7505-4064-bd51-db71d3d7d5bd
946aff61-f431-426f-83c6-7dea553f30ff;2023-02-15T07:00:00Z;2023-02-15T08:30:00Z;0;175;38f5e6cf-07bb-4e7e-a58b-cf709cd949a8
6e741fbe-eef5-419e-b830-96a4cdb376b5;2023-01-07T10:30:00Z;2023-01-07T14:45:00Z;30;185;ddce217e-79ff-4cff-82be-50eb94219ebd
e6db9e0c-db2a-4eaa-b052-1719c3876970;2023-03-31T07:30:00Z;2023-03-31T13:00:00Z;30;185;e0bdc892-d549-4a93-ab83-655a40ad7e37
926a7f07-41dd-455c-ba97-463cd461e681;2023-03-08T07:30:00Z;2023-03-08T11:00:00Z;0;185;
c5f68117-7462-49a3-854b-323844a9784d;2023-02-16T07:00:00Z;2023-02-16T12:15:00Z;30;170;f2ce5c30-354a-4eb3-89b8-21d65ece60e7
636c6d71-dab4-439f-88f4-da3f31662cdb;2023-01-04T10:30:00Z;2023-01-04T20:15:00Z;30;185;8bc9e26f-ae34-443d-8a14-8390df1f5c22
1502d6a5-8909-4b44-acfd-bf10910903c2;2023-03-02T10:00:00Z;2023-03-02T17:15:00Z;30;170;cb63dd48-b41c-4b8a-89dd-46fae888fb95
f38df743-3c45-48c7-8d93-eba44bb84430;2023-02-17T08:30:00Z;2023-02-17T17:15:00Z;30;170;6122712a-2d7d-4cc2-8a89-d281a9eca815
4ea5110f-4bd4-4468-b098-427b34204755;2023-01-15T07:30:00Z;2023-01-15T08:30:00Z;0;175;f6b747f8-d9e1-4991-bf74-2263fb7e7697
76f9c23d-9d97-4b3c-9d91-59b43fff6ba2;2023-04-09T07:30:00Z;2023-04-09T12:45:00Z;30;180;1bd607b0-9bf4-4b08-bd1a-a2f2ace36fec
ce3eb8fc-5f05-440c-b408-e0495d35f30d;2023-01-26T08:00:00Z;2023-01-26T15:30:00Z;30;185;055586a6-4051-4759-8536-ab7c749b7907
11554001-ec71-40f7-b7c6-33ff4044e963;2023-02-06T10:00:00Z;2023-02-06T19:00:00Z;30;185;df6900d3-9893-4280-9b8c-433e15e84dbb
8cf8cccf-cd7f-4fb5-abfe-849eafa8e223;2023-02-25T07:30:00Z;2023-02-25T13:00:00Z;30;180;a80bff82-28f3-4a89-b6a4-ed1b8fe3967f
c2df8e64-3d37-4916-9586-195a529ccfbb;2023-01-13T08:00:00Z;2023-01-13T15:15:00Z;30;175;44c159b0-8a89-4d02-b4ed-ed7b0c295125
33c28277-410c-4b31-8a3f-dd6c4a7ce47e;2023-01-18T09:30:00Z;2023-01-18T16:15:00Z;30;180;93f57849-035d-4294-8f9b-c346a9d25e8d
6bdd02c6-0f11-493a-bdf1-05c9fb661077;2023-02-22T07:00:00Z;2023-02-22T09:00:00Z;0;170;72488bf2-096e-4479-b3a8-2f5e9aa90848
a9ebef2f-bc66-42fb-8c0f-a82d16694af9;2023-03-26T08:30:00Z;2023-03-26T09:30:00Z;0;175;
7fb4287e-1e5f-4cfc-a478-8a3dc136754f;2023-01-21T10:30:00Z;2023-01-21T13:45:00Z;0;175;04abd704-ace2-4c45-813e-a0d2724edcd2
d85599ad-64c0-48c8-ad95-a4e9a7019e7a;2023-04-06T08:00:00Z;2023-04-06T15:45:00Z;30;170;23dcf2f6-fc4b-4252-9ce5-a9cc9c692f7e
724bca3d-28fe-49fe-9d77-ddf2ddf7655c;2023-04-09T09:30:00Z;2023-04-09T13:15:00Z;0;170;aa4df880-2dff-4791-9472-c5b301f32dac
9108715b-ee28-4377-b583-6f6d10cb37de;2023-02-27T07:00:00Z;2023-02-27T12:45:00Z;30;185;41087cab-ec1a-4e64-b3ea-96c4bd124130
313613be-7907-47d7-92fb-61c9e55c93d1;2023-03-09T09:30:00Z;2023-03-09T14:45:00Z;30;170;050dab7c-b086-4c36-8327-5d651cf1f0fa
985743b0-f453-451a-a723-bc140d9258cd;2023-04-04T10:30:00Z;2023-04-04T13:45:00Z;0;185;c4b0f0f3-3d67-4054-9948-25e6645e4da1
b0344075-8a41-4df8-8a87-9cd20bc740f5;2023-03-12T08:00:00Z;2023-03-12T17:00:00Z;30;180;3b3f88f1-5aeb-4b51-a6fd-c22da3c204bf
cd5a8637-6bc4-4336-a3f5-3e2801702560;2023-03-15T10:00:00Z;2023-03-15T11:45:00Z;0;170;6f36b1dc-60c1-4a42-8fdd-aac81504de3f
eb0cd59b-38aa-414c-9e0a-cef77b32efbc;2023-01-27T07:30:00Z;2023-01-27T11:00:00Z;0;180;72e9ac66-f67c-4d54-ab27-2712675fca31
7dd2b509-4860-40be-8288-b812a25bc8fa;2023-03-16T08:00:00Z;2023-03-16T12:45:00Z;30;180;438650bb-adad-4aae-bc41-89ab6ab5a1ea
a38a8788-bae0-43c4-9315-aa0368070433;2023-02-23T08:00:00Z;2023-02-23T09:00:00Z;0;175;3048aa41-2d2c-415e-b76d-8b5da7bfcada
4d87cef9-9315-4a30-af7f-ec400e6e4d0f;2023-02-25T08:00:00Z;2023-02-25T13:45:00Z;30;185;0e7d7d06-3484-4afd-8c2b-067fdd3ede3d
d1387388-b53e-4c2d-a27d-6b92ec30d941;2023-01-17T10:30:00Z;2023-01-17T17:15:00Z;30;180;36c7cdb8-1c91-46b8-bfe6-e16cd217d8dc
59f19476-e66d-4b86-96d5-9361e1d04a82;2023-01-04T07:30:00Z;2023-01-04T10:15:00Z;0;185;bbfded27-2082-45bd-b99b-0c1dbd1dd6b7
3b5b51b4-1996-4318-ae72-e79d30a20c66;2023-03-24T07:30:00Z;2023-03-24T13:00:00Z;30;180;cd3f840a-8eb7-4cb5-9efc-5b702828bc53
65e4589a-3586-4345-90b2-4d7b1e614f51;2023-04-10T09:30:00Z;2023-04-10T13:00:00Z;0;185;4b5bfa3d-1716-4f0e-9edc-c5c8af7ca4a2
26ec8f51-b8ac-425a-9299-187b68a4a471;2023-03-08T07:30:00Z;2023-03-08T09:15:00Z;0;170;f40d4916-a781-48b5-bb3b-bf10370deefa
854bdd2b-d09c-4222-81e4-82cfa05fae85;2023-03-17T10:30:00Z;2023-03-17T13:45:00Z;0;175;ec0ce80e-d1b2-442e-972b-622f855dadd5
5ffc1f71-e13e-478b-b6b2-de51422ae1bc;2023-01-23T07:30:00Z;2023-01-23T13:00:00Z;30;175;10058091-1a7f-43de-9f15-40f3367824d1
1ada94a3-6818-4f2f-8a02-bace867bea1c;2023-03-18T07:30:00Z;2023-03-18T09:15:00Z;0;175;e25330e2-29c1-46bd-b00c-e00711de2fda
bdb792e7-4881-4047-ab1f-3431861d509b;2023-02-08T09:30:00Z;2023-02-08T17:15:00Z;30;185;f8c93dab-c241-441f-b141-8987866ba035
e75a0d58-5ca3-4d55-815a-211c872bd09e;2023-03-11T07:30:00Z;2023-03-11T11:45:00Z;30;180;72e9ac66-f67c-4d54-ab27-2712675fca31
ce6dcc4f-4770-413b-897b-56d8b2bbf598;2023-01-28T09:00:00Z;2023-01-28T11:30:00Z;0;175;59f465b7-39f7-41dd-9086-c0e708055647
b5c0f59e-815e-480d-ba2c-754b326f3986;2023-02-07T08:30:00Z;2023-02-07T14:00:00Z;30;185;10a8b17d-8f4a-4d1c-8370-ba04874f92b8
0724ea17-9eea-409a-a88a-3bcab12b42ed;2023-01-29T10:30:00Z;2023-01-29T20:00:00Z;30;170;
5307d11b-eed7-40c4-9c07-2b0a4e13479f;2023-02-08T07:30:00Z;2023-02-08T14:15:00Z;30;185;6a9ec345-8653-4cc5-b761-0e5f5b73a5a4
e6f199c2-85e6-46e9-8a2b-23a5b1948e8a;2023-01-24T08:30:00Z;2023-01-24T12:45:00Z;30;170;cef0dee6-7bc0-4e69-b843-b5343e0df134
c6b43daf-cbb8-46e4-904a-1f7e34fabd7f;2023-04-11T10:00:00Z;2023-04-11T11:30:00Z;0;175;5ec65d63-2fd8-4b1b-a01b-82a8cab312b7
6c7ca8f8-0755-44b6-b4e4-2a96261fafb6;2023-02-12T10:30:00Z;2023-02-12T16:00:00Z;30;185;603ef186-cc10-4491-a464-45d660fded58
9eb4378e-3d00-49ed-93fd-73c8eea5c528;2023-01-17T07:30:00Z;2023-01-17T16:15:00Z;30;185;
3e052218-78a3-4836-8819-05641012dd49;2023-02-11T09:00:00Z;2023-02-11T17:30:00Z;30;180;feb8d50f-7505-4064-bd51-db71d3d7d5bd
30caf95c-7fbd-48d7-a661-2092ededb7ac;2023-03-13T07:30:00Z;2023-03-13T15:15:00Z;30;180;bf394a43-e579-460e-975e-c4cf0cdde719
36a117a2-cb2a-4421-baae-e5c53ad0f6cc;2023-03-31T07:00:00Z;2023-03-31T13:30:00Z;30;180;d9665b14-cc27-4a48-83af-92b6fb767b3d
decf0991-6336-42cc-9935-8623e540cb89;2023-01-21T09:00:00Z;2023-01-21T18:30:00Z;30;180;c6e868e0-3524-4c2f-aabc-a4dc8b6978a0
dbc39546-cd69-45c8-8bb5-26c2c569a791;2023-01-11T10:30:00Z;2023-01-11T19:45:00Z;30;170;687921e5-a93c-4aa9-a154-93542e7065c0
54866ae4-c37f-4b10-8c43-f647dd0a5381;2023-03-12T10:00:00Z;2023-03-12T11:30:00Z;0;170;feb8d50f-7505-4064-bd51-db71d3d7d5bd
c5d89a4b-7114-4a13-b533-d078880a0093;2023-02-17T09:30:00Z;2023-02-17T19:15:00Z;30;185;908a8a23-e834-476d-b142-bc987928ed5c
065ff39a-3e06-4ed5-825c-ad00edcf3e8a;2023-03-30T10:00:00Z;2023-03-30T11:00:00Z;0;170;
803c0c0e-8265-45af-8772-19c97956e5e8;2023-04-09T09:30:00Z;2023-04-09T11:15:00Z;0;175;0c98d062-633e-46ad-8902-77eba4ce1e6a
2503ef63-ef46-4de5-ae8f-dcab07b84c76;2023-02-01T07:00:00Z;2023-02-01T14:00:00Z;30;175;0a74824a-2f2f-4a78-8bd9-45dbf1fa56a2
c32c9db3-8bd9-45b2-b061-66eb9293746a;2023-02-05T07:00:00Z;2023-02-05T13:15:00Z;30;175;76737fb9-0872-4818-bbe3-b1e06accffb8
